"Order Id","Created at","Amount Ex tax","Montant de la taxe",Montant,Rabais,Payé,Remboursé,Modifier,"Sales Person",Till,"Méthode d'expédition","Méthode de paiement",Warehouse,Magasin
100011479,"2016-03-11 10:41:28","242,60 $","36,33 $","278,93 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015832,"2016-03-11 12:20:17","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015833,"2016-03-11 12:25:07","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015834,"2016-03-11 12:26:40","13,15 $","1,97 $","15,12 $","0,00 $","20,00 $",,"4,88 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015835,"2016-03-11 13:14:20","17,20 $","2,58 $","19,78 $","0,00 $","19,78 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011480,"2016-03-11 13:48:42","91,30 $","13,68 $","104,98 $","0,00 $","0,00 $",,,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
300015836,"2016-03-12 03:16:23","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015837,"2016-03-12 03:17:19","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015838,"2016-03-12 03:18:11","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015839,"2016-03-12 03:57:37","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015840,"2016-03-12 04:00:19","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015841,"2016-03-12 06:54:45","23,35 $","3,50 $","26,85 $","0,00 $","40,00 $",,"13,15 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011481,"2016-03-12 06:59:32","138,27 $","20,70 $","158,97 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015842,"2016-03-12 07:16:55","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015843,"2016-03-12 07:19:31","81,76 $","12,25 $","94,01 $","0,00 $","94,01 $",,,,"Gare BSP",,"X-POS Interact","NO Warehouse",xpos
300015844,"2016-03-12 09:15:49","74,25 $","11,12 $","85,37 $","0,00 $","85,37 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015845,"2016-03-13 04:46:44","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015846,"2016-03-13 04:48:12","4,56 $","0,68 $","5,24 $","0,00 $","20,00 $",,"14,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015847,"2016-03-13 04:49:23","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015848,"2016-03-13 04:50:24","4,56 $","0,68 $","5,24 $","0,00 $","10,00 $",,"4,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015849,"2016-03-13 04:51:00","6,09 $","0,91 $","7,00 $","0,00 $","20,00 $",,"13,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015850,"2016-03-13 08:24:36","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015851,"2016-03-13 08:39:43","8,60 $","1,29 $","9,89 $","0,00 $","9,89 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011482,"2016-03-13 11:21:19","262,95 $","39,38 $","302,33 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011483,"2016-03-13 14:52:54","308,60 $","46,21 $","354,81 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015852,"2016-03-14 03:28:05","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015853,"2016-03-14 03:46:52","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011484,"2016-03-14 05:25:54","2 045,00 $","306,24 $","2 351,24 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
100011485,"2016-03-14 05:28:11","1 245,00 $","186,44 $","1 431,44 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
300015854,"2016-03-14 08:14:53","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015855,"2016-03-14 09:04:00","19,70 $","2,96 $","22,66 $","0,00 $","22,66 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
100011486,"2016-03-14 09:04:56","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011487,"2016-03-14 09:30:27","163,52 $","24,49 $","188,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015856,"2016-03-14 11:10:56","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011488,"2016-03-14 18:00:24","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015857,"2016-03-15 03:25:53","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015858,"2016-03-15 03:48:55","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011489,"2016-03-15 06:40:03","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
300015859,"2016-03-15 07:07:49","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015860,"2016-03-15 09:12:14","118,95 $","17,82 $","136,77 $","0,00 $","136,77 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
100011490,"2016-03-15 10:04:21","2 045,00 $","306,24 $","2 351,24 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
100011491,"2016-03-15 10:08:24","1 245,00 $","186,44 $","1 431,44 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
100011492,"2016-03-15 10:16:01","204,40 $","30,61 $","235,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015861,"2016-03-15 11:13:52","40,88 $","6,12 $","47,00 $","0,00 $","47,00 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
300015862,"2016-03-15 11:15:03","40,88 $","6,12 $","47,00 $","0,00 $","47,00 $",,,,"Gare BSP",,"X-POS Interact","NO Warehouse",xpos
100011493,"2016-03-15 11:30:27","518,45 $","77,64 $","596,09 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015863,"2016-03-15 11:57:01","12,45 $","1,86 $","14,31 $","0,00 $","14,31 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015864,"2016-03-15 12:32:48","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011494,"2016-03-15 14:10:12","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
300015865,"2016-03-16 03:33:40","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015866,"2016-03-16 03:51:36","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015867,"2016-03-16 06:25:34","13,65 $","2,04 $","15,69 $","0,00 $","15,69 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015868,"2016-03-16 08:18:50","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015869,"2016-03-16 13:07:24","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015870,"2016-03-16 13:31:26","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011495,"2016-03-16 15:48:20","40,88 $","6,12 $","47,00 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011496,"2016-03-16 15:50:46","40,88 $","6,12 $","47,00 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011497,"2016-03-16 17:15:10","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011498,"2016-03-16 18:21:49","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015871,"2016-03-17 03:20:02","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015872,"2016-03-17 03:37:11","19,85 $","2,97 $","22,82 $","0,00 $","25,00 $",,"2,18 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015873,"2016-03-17 03:40:08","23,35 $","3,50 $","26,85 $","0,00 $","30,00 $",,"3,15 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015874,"2016-03-17 05:51:51","12,10 $","1,82 $","13,92 $","0,00 $","13,92 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011499,"2016-03-17 06:25:10","188,60 $","28,24 $","216,84 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015875,"2016-03-17 07:18:18","29,25 $","4,38 $","33,63 $","0,00 $","33,63 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011500,"2016-03-17 08:11:40","40,00 $","5,99 $","45,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015876,"2016-03-17 08:13:20","19,85 $","2,97 $","22,82 $","0,00 $","25,00 $",,"2,18 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015877,"2016-03-17 08:28:11","127,20 $","19,05 $","146,25 $","0,00 $","146,25 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015878,"2016-03-17 08:32:42","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015879,"2016-03-17 09:02:02","327,04 $","48,97 $","376,01 $","0,00 $","376,01 $",,,,"Gare BSP",,"X-POS Master Card","NO Warehouse",xpos
100011501,"2016-03-17 09:14:22","163,52 $","24,49 $","188,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011502,"2016-03-17 09:38:45","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011503,"2016-03-17 10:19:44","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
300015880,"2016-03-17 11:01:42","81,76 $","12,25 $","94,01 $","0,00 $","94,01 $",,,,"Gare BSP",,"X-POS Interact","NO Warehouse",xpos
300015881,"2016-03-17 12:58:33","19,85 $","2,97 $","22,82 $","0,00 $","25,00 $",,"2,18 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011504,"2016-03-17 13:08:55","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015882,"2016-03-17 13:16:10","81,76 $","12,25 $","94,01 $","0,00 $","94,01 $",,,,"Gare BSP",,"X-POS Master Card","NO Warehouse",xpos
300015883,"2016-03-17 13:18:09","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015884,"2016-03-17 13:31:12","15,45 $","2,31 $","17,76 $","0,00 $","20,00 $",,"2,24 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015885,"2016-03-17 14:09:56","40,88 $","6,12 $","47,00 $","0,00 $","50,00 $",,"3,00 $",,"Gare BSP",,"X-POS Cash","NO Warehouse",xpos
300015886,"2016-03-17 14:29:37","81,76 $","12,25 $","94,01 $","0,00 $","95,00 $",,"0,99 $",,"Gare BSP",,"X-POS Cash","NO Warehouse",xpos
300015887,"2016-03-17 15:38:47","40,88 $","6,12 $","47,00 $","0,00 $","47,00 $",,,,"Gare BSP",,"X-POS Interact","NO Warehouse",xpos
300015888,"2016-03-17 15:48:27","40,88 $","6,12 $","47,00 $","0,00 $","47,00 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
300015889,"2016-03-17 15:49:35","40,88 $","6,12 $","47,00 $","0,00 $","47,00 $",,,,"Gare BSP",,"X-POS Interact","NO Warehouse",xpos
300015890,"2016-03-18 03:42:03","31,80 $","4,76 $","36,56 $","0,00 $","40,00 $",,"3,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015891,"2016-03-18 06:10:20","9,45 $","1,41 $","10,86 $","0,00 $","20,00 $",,"9,14 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015892,"2016-03-18 08:10:30","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011505,"2016-03-18 09:04:13","2 298,45 $","344,19 $","2 642,64 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
300015893,"2016-03-18 10:01:01","11,55 $","1,73 $","13,28 $","0,00 $","15,00 $",,"1,72 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015894,"2016-03-18 10:42:14","13,65 $","2,04 $","15,69 $","0,00 $","20,00 $",,"4,31 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015895,"2016-03-18 13:26:45","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015896,"2016-03-18 15:06:39","10,35 $","1,55 $","11,90 $","0,00 $","11,90 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011506,"2016-03-18 18:25:49","157,30 $","23,56 $","180,86 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015897,"2016-03-19 04:17:04","4,56 $","0,68 $","5,24 $","0,00 $","10,00 $",,"4,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015898,"2016-03-19 04:34:38","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015899,"2016-03-19 04:44:24","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015900,"2016-03-19 04:47:01","9,12 $","1,37 $","10,49 $","0,00 $","10,49 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015901,"2016-03-19 04:49:05","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015902,"2016-03-19 04:55:21","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015903,"2016-03-19 04:56:18","4,56 $","0,68 $","5,24 $","0,00 $","20,00 $",,"14,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011507,"2016-03-19 06:49:42","40,00 $","5,99 $","45,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015904,"2016-03-19 08:00:43","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015905,"2016-03-19 08:15:42","92,18 $","13,80 $","105,98 $","0,00 $","105,98 $",,,,"Gare BSP",,"X-POS Interact","NO Warehouse",xpos
100011508,"2016-03-19 08:38:05","91,98 $","13,78 $","105,76 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015906,"2016-03-19 11:15:09","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015907,"2016-03-19 12:32:31","12,18 $","1,82 $","14,00 $","0,00 $","14,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015908,"2016-03-19 13:18:55","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015909,"2016-03-19 13:24:00","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015910,"2016-03-19 13:28:16","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015911,"2016-03-19 14:41:57","8,60 $","1,29 $","9,89 $","0,00 $","9,89 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015912,"2016-03-19 14:50:37","53,45 $","8,00 $","61,45 $","0,00 $","61,45 $","61,45 $",,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015913,"2016-03-20 04:42:22","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015914,"2016-03-20 04:46:41","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015915,"2016-03-20 04:47:07","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015916,"2016-03-20 04:50:40","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015917,"2016-03-20 04:52:14","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015918,"2016-03-20 05:48:27","24,70 $","3,70 $","28,40 $","0,00 $","28,40 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015919,"2016-03-20 08:09:27","19,85 $","2,97 $","22,82 $","0,00 $","50,00 $",,"27,18 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015920,"2016-03-20 08:21:06","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015921,"2016-03-20 11:53:18","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015922,"2016-03-20 13:13:41","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015923,"2016-03-20 13:18:28","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015924,"2016-03-20 13:25:09","31,80 $","4,76 $","36,56 $","0,00 $","37,00 $",,"0,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015925,"2016-03-20 13:31:48","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015926,"2016-03-20 15:04:58","11,55 $","1,73 $","13,28 $","0,00 $","15,00 $",,"1,72 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015927,"2016-03-20 15:22:14","21,40 $","3,20 $","24,60 $","0,00 $","25,00 $",,"0,40 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011509,"2016-03-20 16:55:24","46,10 $","6,91 $","53,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011510,"2016-03-21 03:39:23","158,60 $","23,75 $","182,35 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015928,"2016-03-21 03:40:07","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015929,"2016-03-21 07:17:32","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015930,"2016-03-21 08:09:14","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015931,"2016-03-21 08:13:32","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015932,"2016-03-21 11:07:46","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
100011511,"2016-03-21 13:10:29","151,30 $","22,66 $","173,96 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015933,"2016-03-21 13:37:34","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011512,"2016-03-21 14:05:29","92,20 $","13,81 $","106,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015934,"2016-03-21 14:52:46","19,50 $","2,93 $","22,43 $","0,00 $","22,43 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015935,"2016-03-22 03:42:36","37,40 $","5,60 $","43,00 $","0,00 $","0,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015936,"2016-03-22 03:42:37","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015937,"2016-03-22 05:42:45","21,80 $","3,26 $","25,06 $","0,00 $","25,06 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015938,"2016-03-22 07:05:06","74,25 $","11,12 $","85,37 $","0,00 $","85,37 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015939,"2016-03-22 07:21:12","16,25 $","2,43 $","18,68 $","0,00 $","18,68 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011513,"2016-03-22 08:09:03","2 139,00 $","320,32 $","2 459,32 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
300015940,"2016-03-22 08:17:38","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011514,"2016-03-22 08:19:02","60,00 $","8,99 $","68,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015941,"2016-03-22 08:22:25","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015942,"2016-03-22 11:04:26","28,75 $","4,31 $","33,06 $","0,00 $","33,06 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011515,"2016-03-22 11:32:41","831,00 $","124,44 $","955,44 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
300015943,"2016-03-22 12:51:18","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015944,"2016-03-22 13:02:59","8,60 $","1,29 $","9,89 $","0,00 $","9,89 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015945,"2016-03-22 13:35:00","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015946,"2016-03-23 03:06:02","19,70 $","2,96 $","22,66 $","0,00 $","40,00 $",,"17,34 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015947,"2016-03-23 03:34:44","31,80 $","4,76 $","36,56 $","0,00 $","40,00 $",,"3,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015948,"2016-03-23 03:42:44","31,80 $","4,76 $","36,56 $","0,00 $","40,00 $",,"3,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011516,"2016-03-23 05:06:48","157,30 $","23,56 $","180,86 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015949,"2016-03-23 05:29:38","16,65 $","2,49 $","19,14 $","0,00 $","20,00 $",,"0,86 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015950,"2016-03-23 07:33:51","16,25 $","2,43 $","18,68 $","0,00 $","18,68 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011517,"2016-03-23 07:36:15","86,70 $","12,99 $","99,69 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011518,"2016-03-23 08:46:02","40,00 $","5,99 $","45,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011519,"2016-03-23 09:22:12","101,65 $","15,22 $","116,87 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011520,"2016-03-23 09:30:20","54,55 $","8,17 $","62,72 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
